tn_id,vorname,nachname,btz_start,btz_ende,massnahme,bvb,bt_id,ps_id,gdb,sitzplatz,tisch_verstellbar,geburtstag,geburtstagsliste,kuerzel
881,Ramona,Livezey,2024/12/19,2027-02-17,Director of Sales,false,2,1,false,#a5f,false,1995/07/31,true,Shilstone
882,Der,Cattach,2024/10/23,2027-03-19,Human Resources Assistant III,true,5,1,true,#139,true,1997/09/21,true,Phorsby
883,Del,Strachan,2024/10/26,2027-07-09,Legal Assistant,true,5,1,false,#9d5,false,1996/04/24,true,Hawkin
884,Fairleigh,Maruska,2024/07/10,2027-03-03,Executive Secretary,true,1,1,false,#46f,false,2004/05/15,true,Janowski
885,Fonsie,Hudd,2024/10/14,2027-02-25,Human Resources Assistant IV,true,2,1,true,#b63,true,2003/07/05,false,Bonfield
886,Vasilis,Cuttin,2024/06/20,2027-07-14,Quality Engineer,false,2,3,true,#a30,true,1991/09/19,true,Ingley
887,Marcelle,Ferrier,2025/05/27,2027-02-06,General Manager,false,1,1,false,#160,false,1992/06/03,true,Pepin
888,Marni,Bisson,2025/03/12,2027-05-30,Graphic Designer,false,3,1,false,#ef1,true,1997/06/15,true,Orro
889,Eveline,Behrend,2024/08/11,2027-06-17,Librarian,false,5,3,true,#0ad,false,1993/05/05,true,Monson
890,Eimile,Simonato,2024/11/13,2027-03-10,Financial Advisor,false,2,2,false,#1be,false,2005/02/26,true,Klicher
891,Pryce,Treadgold,2024/05/14,2027-07-08,Pharmacist,true,2,1,false,#b2a,false,1992/09/03,false,Pickton
892,Graham,Daud,2024/03/07,2027-02-24,Senior Editor,true,3,3,true,#e55,false,2002/07/03,false,Lorne
893,Granville,Cadany,2025/07/09,2027-04-11,Physical Therapy Assistant,false,4,2,false,#abc,true,1994/06/01,true,Gerram
894,Geoff,Laugharne,2024/03/21,2027-02-14,Actuary,true,2,2,false,#ae4,false,1994/06/07,false,Foulstone
895,Bordie,Clegg,2024/03/18,2027-07-08,Geological Engineer,true,4,1,true,#b89,true,1995/02/12,true,Jinkinson
896,Culley,Andreas,2024/10/24,2027-05-24,Environmental Specialist,false,3,1,true,#53f,true,2000/11/12,false,Gotliffe
897,Zebulon,Gostling,2024/02/18,2027-05-30,Senior Financial Analyst,true,5,2,true,#362,true,1998/01/11,false,Streader
898,Blancha,Gaveltone,2025/03/19,2027-07-11,Media Manager III,false,2,1,false,#15b,true,1995/05/15,false,Glasson
899,Brnaba,Powlett,2024/04/03,2027-04-24,Librarian,true,3,1,true,#d8c,true,1995/03/30,false,Selman
900,Rubie,Woolvin,2025/03/09,2027-02-10,Environmental Tech,true,3,1,false,#cb7,true,1992/09/16,false,Wallington
901,Skipton,Fiddler,2025/01/03,2027-05-31,Community Outreach Specialist,false,5,2,false,#210,false,2000/12/23,true,Willmont
902,Gene,Kantor,2024/07/17,2027-05-01,Legal Assistant,false,1,1,true,#7f9,false,2001/09/11,false,Karle
903,Audra,Threadgall,2024/08/20,2027-05-24,Developer III,false,1,1,false,#d90,true,1995/04/07,true,Guerrier
904,Fitz,Cornwell,2024/11/12,2027-04-16,Internal Auditor,true,5,1,true,#a0f,false,1991/03/26,true,Duffyn
905,Reggie,Withrington,2024/07/12,2027-02-24,Speech Pathologist,true,1,3,false,#84f,false,1992/10/30,true,Mattisson
906,Sylas,Roloff,2025/02/13,2027-05-24,Tax Accountant,false,5,1,false,#54d,true,1998/11/12,false,Whitters
907,Marcellus,Suggate,2025/06/08,2027-02-26,Assistant Media Planner,false,3,2,true,#569,false,1998/06/03,false,Demaine
908,Faulkner,Jewess,2025/01/29,2027-07-12,Cost Accountant,true,4,2,true,#9b8,true,1998/09/15,true,Leahair
909,Andrea,Woodburn,2024/07/28,2027-03-03,Recruiter,false,3,3,false,#42f,false,1995/12/01,false,Gowan
910,Alessandro,Norwell,2024/07/28,2027-05-07,Safety Technician II,true,1,3,true,#e97,true,2003/04/12,true,Dollard
911,Nick,Anyene,2025/07/30,2027-04-24,Teacher,false,2,2,true,#057,true,2000/02/09,true,Gerritzen
912,Lotte,Wetherell,2025/04/20,2027-05-18,Professor,false,2,3,false,#824,true,1996/05/15,false,Ziemsen
913,Darby,McAteer,2024/08/27,2027-02-20,Staff Scientist,false,3,3,false,#d8e,false,1992/07/19,true,Alder
914,Jerrold,Oxenham,2025/03/24,2027-03-08,Chemical Engineer,true,4,3,true,#b88,false,1990/07/11,false,Makeswell
915,Ritchie,Kippin,2025/04/05,2027-05-24,Technical Writer,false,2,3,true,#02c,true,1998/09/13,false,Bletsoe
916,Marcos,Kliesl,2024/12/06,2027-06-25,Account Coordinator,true,4,2,true,#7ed,false,1991/09/29,false,Lurcock
917,Sam,Faustin,2024/05/07,2027-04-01,Pharmacist,true,2,1,false,#851,false,1995/09/01,true,Tonna
918,Eolanda,Bariball,2024/08/05,2027-02-24,Computer Systems Analyst I,true,4,3,false,#022,true,1995/06/05,false,Dawnay
919,Chelsie,Bramall,2024/11/30,2027-05-19,Marketing Manager,true,4,1,false,#b87,false,1999/05/24,false,Melendez
920,Keary,Lenaghen,2024/06/06,2027-06-24,Tax Accountant,false,2,3,true,#b2c,true,2004/08/15,true,Ilyenko
921,Allin,Lever,2025/06/30,2027-04-22,Accountant III,false,4,3,false,#585,true,1994/04/28,false,Collidge
922,Leonardo,Chaldecott,2024/11/04,2027-05-11,Developer II,true,2,2,true,#307,false,2000/03/21,false,Hewell
923,Philly,Blazewicz,2024/11/07,2027-04-18,Speech Pathologist,false,1,2,false,#49e,false,1996/06/08,false,Faier
924,Cynthea,Nangle,2025/05/25,2027-07-08,Accountant IV,true,2,1,false,#b3c,true,1992/09/13,true,Branwhite
925,Holly,Sanford,2025/07/16,2027-04-23,Programmer II,false,2,3,false,#7f9,false,1995/10/31,true,Scotson
926,Bambie,Sisse,2024/02/02,2027-07-19,VP Quality Control,false,2,2,false,#130,false,1992/11/10,false,Peatt
927,Marley,Jans,2024/11/27,2027-06-20,Food Chemist,true,3,1,false,#c7b,true,2004/01/07,false,Gaffey
928,Lorettalorna,Edwards,2024/02/16,2027-04-19,Assistant Media Planner,true,3,3,true,#b5e,false,2002/08/26,true,McCurley
929,Evie,Almak,2024/08/22,2027-07-26,Senior Editor,true,5,2,true,#ea6,true,2000/11/02,true,Lindeberg
930,Donn,Bullent,2024/12/27,2027-05-23,Quality Engineer,true,3,1,true,#7d4,false,1992/01/24,true,Nichol
931,Alfi,Fathers,2024/08/09,2027-02-23,Nuclear Power Engineer,true,4,3,true,#c15,true,1994/02/04,false,Swaby
932,Seamus,Rendell,2024/05/20,2027-03-28,Account Coordinator,false,1,1,true,#df3,true,2001/02/03,false,Donati
933,Kim,Krzyzaniak,2025/05/16,2027-06-23,Chief Design Engineer,true,5,2,true,#434,true,2001/06/13,false,Semmens
934,Annabell,Adami,2024/04/26,2027-02-07,Developer IV,false,2,1,false,#336,false,2004/03/28,false,Orford
935,Gerri,Harry,2025/02/13,2027-03-31,Systems Administrator IV,false,2,1,false,#4d8,false,1991/02/01,false,Matkin
936,Dotti,Scottrell,2025/04/09,2027-07-27,Software Test Engineer III,false,3,2,false,#5e5,true,1992/06/28,false,Dyster
937,Brady,Bertson,2025/02/14,2027-04-26,Payment Adjustment Coordinator,false,2,1,false,#51a,false,1994/12/13,true,Dytham
938,Barnebas,Follet,2025/04/23,2027-04-09,Marketing Manager,false,3,3,true,#b06,false,2005/05/07,false,Uren
939,Elisabet,Bamblett,2025/06/09,2027-03-17,Help Desk Technician,false,3,3,false,#af6,true,1992/01/14,true,Sandercock
940,Charlie,Tapsell,2024/03/26,2027-07-24,Safety Technician III,true,1,3,false,#7d2,true,2003/10/14,false,Ledekker
941,Debra,Hamsley,2025/03/05,2027-05-07,Budget/Accounting Analyst III,false,1,2,false,#f8f,true,1994/04/09,true,Fitchet
942,Roderich,Siddele,2025/07/21,2027-07-03,Senior Cost Accountant,true,1,1,false,#e3d,true,1997/09/26,false,Ference
943,Lola,Simpson,2025/02/04,2027-05-08,Automation Specialist III,true,2,3,true,#8d1,false,1991/08/20,true,Fearnall
944,Celka,Shelmerdine,2024/04/02,2027-07-05,Product Engineer,true,1,3,true,#6da,true,2001/09/15,false,Armitage
945,Dulcia,Dilkes,2024/04/07,2027-06-29,Accountant II,true,1,2,false,#33b,false,1990/10/17,false,Haslin
946,Esme,Alabaster,2025/03/30,2027-05-28,Payment Adjustment Coordinator,true,5,2,false,#6c5,true,2004/01/20,true,Headley
947,Abbey,Looks,2024/09/25,2027-07-26,VP Sales,false,1,1,true,#173,true,2001/08/14,false,Andreasen
948,Lucius,Ravilus,2024/08/08,2027-05-17,Paralegal,true,2,3,false,#c9e,true,1998/12/06,false,Mannagh
949,Tamiko,Axelby,2025/06/23,2027-05-11,Staff Scientist,true,4,2,false,#85c,true,2003/08/16,true,Cosely
950,Bibbie,Hanlin,2024/08/18,2027-06-10,Financial Analyst,false,1,3,true,#31b,false,1999/11/10,true,Copes
951,Blanca,Farbrother,2024/08/10,2027-03-20,Compensation Analyst,true,5,2,true,#d7c,true,1991/06/01,false,Gussie
952,Brina,Galletly,2025/05/30,2027-07-03,Occupational Therapist,false,1,1,false,#fe9,true,1995/05/20,true,Fenech
953,Vera,Burkin,2025/02/15,2027-04-08,Human Resources Assistant IV,false,3,2,false,#36b,true,2002/01/13,true,Biasio
954,Dyna,Prettyjohns,2025/01/06,2027-06-19,Developer II,true,1,3,true,#02b,true,1997/11/30,false,Maryott
955,Kenny,Diter,2024/02/08,2027-03-19,Marketing Assistant,false,4,1,false,#ba2,false,2003/11/20,false,Fullicks
956,Grethel,Rentoll,2024/03/10,2027-07-28,Associate Professor,true,2,2,false,#caa,true,2004/03/19,false,Litchfield
957,Elise,Cumberpatch,2025/05/16,2027-06-29,VP Product Management,true,3,3,true,#8ee,true,1990/01/28,true,Mosdall
958,Holli,Larkworthy,2025/03/03,2027-02-10,Health Coach II,true,4,2,true,#3ca,true,2000/03/19,true,Blanshard
959,Enid,Davidsohn,2025/07/20,2027-06-21,Teacher,false,3,3,true,#2fd,false,1995/08/16,false,Canaan
960,Udell,Scottini,2024/10/30,2027-07-12,Financial Advisor,true,1,3,true,#113,true,1998/05/23,false,Blencowe
961,Rickard,Weild,2024/10/16,2027-04-14,Accountant I,true,5,2,false,#0b6,true,2000/03/15,true,Jeratt
962,Anselma,Mabbs,2024/10/09,2027-04-04,Senior Financial Analyst,false,5,2,true,#458,false,1999/08/08,true,Thickpenny
963,Gretna,Jevons,2024/11/17,2027-06-09,Statistician III,true,2,3,false,#a90,false,1991/08/15,false,Howell
964,Ezra,McRobbie,2024/12/02,2027-03-17,VP Product Management,true,1,3,true,#da3,false,2002/11/28,false,Paulson
965,Luise,Occleshaw,2024/11/17,2027-03-23,Teacher,true,1,2,false,#7d9,false,1999/03/18,false,Ibell
966,Giorgio,Franken,2024/04/24,2027-07-23,Analyst Programmer,true,5,3,true,#03a,true,1990/11/17,false,Finnimore
967,Mark,Marcussen,2025/07/15,2027-04-02,VP Quality Control,false,3,1,false,#7de,true,1990/10/31,false,Cutajar
968,Sutherlan,Shelly,2024/04/04,2027-04-11,General Manager,true,2,1,false,#9b8,true,1995/07/28,true,Leadbetter
969,Paule,Shortall,2025/04/04,2027-04-12,Software Engineer I,true,4,1,false,#c31,true,1998/08/24,false,O'Hartagan
970,Zaneta,O'Flaherty,2024/11/13,2027-04-08,Electrical Engineer,true,4,2,false,#901,true,2005/06/11,true,Hazley
971,Milka,Pendreigh,2024/05/22,2027-02-19,General Manager,false,2,2,true,#fec,false,1990/04/06,false,Riddich
972,Berri,Piggins,2025/01/06,2027-07-15,Statistician I,true,4,2,false,#a92,true,1997/04/25,true,D'Agostini
973,Arlene,Skeat,2024/07/31,2027-04-19,Occupational Therapist,false,4,1,true,#81b,true,1991/04/13,false,Doy
974,Tiffani,Scrivner,2024/04/23,2027-07-13,Associate Professor,false,2,3,false,#cf0,false,2000/03/15,true,Shalcras
975,Arabele,Goodlatt,2025/06/28,2027-02-14,Web Developer I,true,3,3,true,#af5,false,1998/12/18,false,Abbott
976,Gilligan,Hawksby,2025/01/22,2027-03-27,Electrical Engineer,true,2,2,true,#195,false,1996/06/01,false,Credland
977,Christina,Scales,2024/07/30,2027-02-09,Executive Secretary,true,4,3,true,#f6c,false,2002/04/08,false,Lardge
978,Moise,Danilin,2025/03/21,2027-02-17,Help Desk Operator,false,3,1,false,#26a,true,1998/07/16,true,Tack
979,Ilyssa,Wabersinke,2024/07/01,2027-06-22,Software Engineer I,false,1,1,true,#81e,true,1994/10/06,false,Harle
980,Sunny,MacFaul,2025/04/05,2027-03-04,Geologist I,true,2,2,false,#8c3,false,1990/08/23,false,Shearwood
981,Harp,Goreway,2024/07/31,2027-07-22,Health Coach II,false,1,2,true,#db1,true,1997/10/11,true,Willowby
982,Bernice,Kennealy,2024/05/20,2027-03-18,Health Coach II,true,2,3,true,#068,false,1997/09/27,true,Firbanks
983,Mame,McCrisken,2025/05/27,2027-03-21,Automation Specialist III,true,2,2,false,#f2c,true,2001/10/16,false,Tellett
984,Marmaduke,Elliman,2024/11/03,2027-04-13,Programmer II,false,3,1,false,#986,false,1993/06/13,false,Gomez
985,Jonas,Merali,2024/12/23,2027-05-27,Database Administrator I,true,2,1,true,#7eb,true,1992/07/12,true,Ticehurst
986,Shannon,Stemson,2025/05/15,2027-02-14,Assistant Professor,true,2,1,false,#514,true,1990/10/10,true,Kilroy
987,Minne,Gillitt,2024/08/23,2027-04-12,Chemical Engineer,true,4,2,false,#5d1,false,1990/09/11,true,Wheeler
988,Winna,Pauling,2025/01/26,2027-06-07,Quality Control Specialist,false,1,2,true,#407,true,1994/01/27,true,Casetta
989,Berget,Solman,2024/09/04,2027-04-07,Chief Design Engineer,true,3,2,false,#3b2,true,1995/03/21,false,Crum
990,Aluino,Shackle,2025/03/29,2027-06-29,Marketing Manager,true,2,1,true,#124,true,1994/01/24,true,Leyninye
991,Malena,Kubecka,2024/09/19,2027-05-08,Payment Adjustment Coordinator,false,2,1,true,#fb4,true,1998/07/02,true,MacNelly
992,Artemus,Gilli,2024/12/17,2027-05-16,Quality Engineer,false,3,1,true,#1ff,true,1997/01/05,false,Gainseford
993,Minna,Stothart,2025/03/28,2027-03-13,Human Resources Manager,false,3,1,false,#18a,true,2002/02/09,false,Portail
994,Winifield,Milksop,2025/04/22,2027-05-01,Account Coordinator,false,2,1,false,#152,true,1995/04/08,true,Lyston
995,Lucine,Feaveer,2025/05/08,2027-04-16,VP Quality Control,false,2,2,true,#6eb,true,2003/07/01,false,Sidon
996,Bank,Kulas,2025/01/02,2027-04-14,Database Administrator I,true,5,2,false,#759,false,1990/08/28,true,Bushell
997,Dionysus,Dabes,2024/09/29,2027-02-25,Nuclear Power Engineer,false,4,1,false,#a82,true,2002/03/23,false,Leftbridge
998,Frances,Ricketts,2025/03/03,2027-06-01,Internal Auditor,true,2,2,true,#6f3,true,2002/11/07,false,Charters
999,Hortense,Henrych,2024/06/25,2027-04-30,Business Systems Development Analyst,true,1,1,true,#4d4,false,1998/10/23,true,Dreier
1000,Dana,Cleever,2024/03/20,2027-06-30,Food Chemist,false,4,3,true,#e9b,true,1998/01/31,true,McIlrath
